videoID,ID,Religion_PRED,Race_PRED,Gender_PRED,Gender Identity/Sexual Orientation_PRED,Immigration_PRED,Ethnicity/Identitarian/Nationalism_PRED,Anti-semitism_PRED,n_flavors,predicted_at,Active_Columns,Label,TAGS,GroupedTAGS
2xL5vg8hsjM,2378 - 2426,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
2y0v2xP3mPc,2427 - 2428,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
2yCnaeES_UQ,2429 - 2433,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,AntiSJW,AntiSJW
3034zQeDx2w,3258 - 3261,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
32drIGIsBbk,2579 - 2602,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Black|SocialJustice,Social Justice
33IJnyWUlXs,2603 - 2608,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
35BFHDrErwM,2609 - 2609,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
37VOVOu-Iho,2610 - 2626,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,AntiSJW|Black,AntiSJW
38ENQ-FLf_E,2627 - 2631,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,PartisanRight|WhiteIdentitarian,White Identitarian
3Bs-sA2HrAM,2632 - 2633,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
3CfskOcBbNo,2636 - 2636,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
3GnQBYOebow,2641 - 2642,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Educational|SocialJustice,Social Justice
3HqDTN69hEk,2658 - 2689,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,Black|SocialJustice,Social Justice
3Ke9HRpJMSU,3262 - 3297,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
3LZEk0Gt4ds,2755 - 2797,1,1,0,1,0,0,0,3,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
3LfF6-5G5xo,2751 - 2754,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|AntiTheist,AntiSJW
3LfaD-jMt9I,2718 - 2750,0,1,1,1,0,0,0,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW,AntiSJW
3QeLCdWGpQM,2799 - 2800,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
3R3gBK8f080,2801 - 2801,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
3RW9_NZlZAI,2802 - 2851,1,1,1,0,0,0,1,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Anti-semitism_PRED",Hate,Black|SocialJustice,Social Justice
3SJjElNPwyw,2852 - 2862,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
3ST4MQpb3Rw,2863 - 2870,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Black|SocialJustice,Social Justice
3Sz_LMgPPlo,2871 - 2882,0,1,0,1,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiTheist|PartisanLeft|SocialJustice,Social Justice
3UG1gDXxsNI,2897 - 2897,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
3UlAPtLRi3I,2898 - 2915,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT,LGBT
3W3pHqM9Ohg,2916 - 2917,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Libertarian|WhiteIdentitarian,White Identitarian
3WAWsOGPJI8,2918 - 2944,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
3XgTOzZzTmE,2946 - 2979,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
3_Znw4fciuM,2990 - 3008,0,1,1,1,0,0,0,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
3bT_fQpGsE8,2634 - 2635,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT,LGBT
3eANjHlXRmI,2637 - 2637,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT,LGBT
3gLYsgHgbRM,2638 - 2640,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Conspiracy|LGBT,LGBT
3h1vroTTjXM,2643 - 2657,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT,LGBT
3j3kJ8sZf8Y,2690 - 2692,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
3jBy6S-6FpE,2693 - 2711,1,1,0,1,1,1,1,6,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender Identity/Sexual Orientation_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,SocialJustice|Socialist,Social Justice
3jga9T_mooI,2712 - 2714,0,1,0,0,0,0,1,2,2023-08-10T14:52:22,"Race_PRED, Anti-semitism_PRED",Hate,PartisanRight|WhiteIdentitarian,White Identitarian
3k0FbOSd2pA,2715 - 2715,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|AntiTheist|WhiteIdentitarian,White Identitarian
3l9G8hX9xHM,2716 - 2717,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
3mINBoPTCfo,2798 - 2798,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
3tmGpNWVKi0,2883 - 2896,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW|LGBT,LGBT
3wwhAjaiX0U,2945 - 2945,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
3x1ErtIJPUM,3298 - 3323,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
3xox5ROLQKM,2980 - 2987,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
3zfcORBZAV4,2988 - 2988,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT,LGBT
3zrGizV-RD8,2989 - 2989,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Mainstream News,Mainstream News
40DjvAXK3dA,3009 - 3028,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
40uMbKjSBwU,3029 - 3029,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
40xi7dIPMuI,3030 - 3058,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
43NFjS-LTyY,3059 - 3123,1,1,0,0,0,0,1,3,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
442jXYvGDp0,3124 - 3147,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiTheist|PartisanLeft|SocialJustice,Social Justice
46IS940Ut7w,3196 - 3202,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
46cn714UK_E,3148 - 3195,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,WhiteIdentitarian,White Identitarian
49Eq1eKoA3A,1730 - 1733,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
49d7RxpwlkU,1723 - 1729,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
49vgvjK9fzI,1734 - 1972,0,1,0,1,0,1,0,3,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,AntiSJW,AntiSJW
4Aqt9JnT_ao,3324 - 3399,0,1,0,0,0,1,1,3,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
4DnD_DaeRz0,3225 - 3228,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Conspiracy|LGBT,LGBT
4DtA0rc9-Ao,3229 - 3232,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
4F3A0fXT2Ag,3253 - 3253,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
4FBlcpyz844,3254 - 3257,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
4HHNN50yUuE,3412 - 3413,0,0,0,0,1,0,0,1,2023-08-10T14:52:22,Immigration_PRED,Hate,Mainstream News,Mainstream News
4I8gRuhFyYo,3414 - 3415,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
4JP080cTgS8,3440 - 3471,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
4JfzMXZ9crk,3416 - 3427,0,1,1,0,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender_PRED",Hate,WhiteIdentitarian,White Identitarian
4Ke1jj3_cK0,3473 - 3542,0,0,0,0,1,0,0,1,2023-08-10T14:52:22,Immigration_PRED,Hate,Conspiracy|WhiteIdentitarian,White Identitarian
4M4Vt4gsfUg,3543 - 3591,0,0,0,0,1,1,1,3,2023-08-10T14:52:22,"Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiSJW|WhiteIdentitarian,White Identitarian
4MKDhCGp-Vw,3592 - 3594,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
4MPM0H9k5fk,3595 - 3595,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
4M_X2oC0mOo,3596 - 3596,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
4PPRh9ZunmI,3667 - 3687,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
4Pni_qqD1oA,3666 - 3666,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
4QPuC7G9oBM,3703 - 3703,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
4Qt1tlRpI-4,3704 - 3716,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
4VtAKN9E9qM,3778 - 3778,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
4WZ93jy--vg,3779 - 3796,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
4X6PWacXA90,4666 - 4675,0,1,1,1,0,0,0,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW|LGBT,LGBT
4XLdHtbIzpQ,3797 - 3836,1,0,0,0,0,0,1,2,2023-08-10T14:52:22,"Religion_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
4YGQJubWQkc,3870 - 3875,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
4ZSgRkESID8,3878 - 3883,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
4bwqmPIFYg0,3217 - 3222,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
4c56C-KBFD4,3223 - 3224,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
4eJxt9rLMzA,3233 - 3252,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
4hA8Q97jYfU,3400 - 3410,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News|PartisanLeft|SocialJustice,Social Justice
4hajuxs6dL8,3411 - 3411,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
4jLtF2NudzA,3439 - 3439,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
4jiy1P0Sonw,3428 - 3438,0,0,0,0,1,1,0,2,2023-08-10T14:52:22,"Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,AntiSJW|PartisanRight,AntiSJW
4k7C5V96rcw,3472 - 3472,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Mainstream News,Mainstream News
4kl_IGx-Cb0,4662 - 4665,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,Educational|SocialJustice,Social Justice
4nVwdBk82ug,3659 - 3660,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
4nvndhV_8Ag,3597 - 3658,1,1,1,1,0,1,1,6,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,Conspiracy|WhiteIdentitarian,White Identitarian
4oWkvhkIz74,3661 - 3665,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Black|SocialJustice,Social Justice
4ppXHlaTA7E,3688 - 3688,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
4qI-5XE2sVM,3689 - 3702,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
4ryin6aZvBw,3717 - 3767,1,0,0,0,0,0,1,2,2023-08-10T14:52:22,"Religion_PRED, Anti-semitism_PRED",Hate,AntiSJW|PartisanRight|ReligiousConservative,AntiSJW
4s_rk9M9z8s,3768 - 3777,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
4y7z0BKPr_o,3837 - 3869,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
4yrtIgcFLuw,3876 - 3877,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
4zXpS1h9wVY,3884 - 3889,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
5-426VARqhE,3890 - 3891,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
530XT7Z7a6Y,3892 - 3902,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
53UDl5DUQ7g,3903 - 3907,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,WhiteIdentitarian,White Identitarian
55X9GxNib04,3908 - 3908,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
58Eh1GH7KH4,3909 - 3913,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
59ACHG3YzuE,3914 - 3928,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
59FnZC9Rf-o,3929 - 3934,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
5AgBaBR7ypY,3935 - 3937,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
5CRk_GddN7c,3203 - 3210,0,1,1,1,0,0,0,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW,AntiSJW
5D8-cvrREVw,3211 - 3211,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
5DqKQ86Cn50,3212 - 3213,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
5E2qjj2sgXM,3938 - 4056,0,1,0,0,0,1,1,3,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
5Eqt_vLPsFw,4057 - 4071,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
5HSleZB2Q3M,4076 - 4147,1,0,1,1,0,0,0,3,2023-08-10T14:52:22,"Religion_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,Conspiracy|WhiteIdentitarian,White Identitarian
5JjfPDJEAH8,4155 - 4158,0,1,0,0,1,0,0,2,2023-08-10T14:52:22,"Race_PRED, Immigration_PRED",Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
5MtfKUon_2U,4160 - 4178,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
5N2BSrhGVGg,4385 - 4389,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,AntiSJW,AntiSJW
5N9zaddF6eU,4390 - 4397,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
5ObTf3gqWVU,4398 - 4398,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
5QQr3-mk98Y,4414 - 4540,1,1,0,0,1,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
5TRkAo3rWqA,4541 - 4545,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
5UArHfjhoCs,4546 - 4561,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Mainstream News,Mainstream News
5UMwpIPFSMY,4562 - 4615,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
5U_kFTjR8bE,6034 - 6051,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
5UrTF4zgbn8,4616 - 4661,1,1,1,0,0,0,1,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Anti-semitism_PRED",Hate,Black|SocialJustice,Social Justice
5WSUtBZsr1U,4726 - 4726,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
5YEYAecEjS0,4727 - 4755,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Mainstream News,Mainstream News
5YN6q4nVUWI,4756 - 4764,1,0,1,0,0,0,0,2,2023-08-10T14:52:22,"Religion_PRED, Gender_PRED",Hate,AntiSJW|PartisanRight,AntiSJW
5du2-lGbQZs,3214 - 3216,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
5hO-C1ukSws,4072 - 4075,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Black|SocialJustice,Social Justice
5hx9UCI79wg,4148 - 4151,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News|PartisanLeft|SocialJustice,Social Justice
5iTC3MUe_AE,4152 - 4154,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Educational|SocialJustice,Social Justice
5kL9PIyru1w,4159 - 4159,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
5mWB1cgarMk,4179 - 4384,0,0,0,1,0,1,0,2,2023-08-10T14:52:22,"Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,AntiSJW,AntiSJW
5olFukQe-b8,4399 - 4402,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
5ommCFo-a9E,4403 - 4403,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Mainstream News,Mainstream News
5p9qBgobp-c,4404 - 4413,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT,LGBT
5w9i57vdYXw,4725 - 4725,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Libertarian,AntiSJW
5zd5V_bcOqE,4765 - 4765,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
6-2SFoJ6as0,4766 - 4766,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
62zo4V6RVGY,4767 - 4772,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
639F5TR5fEM,4773 - 4780,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,LGBT|SocialJustice,LGBT
63j3LAwgyAs,4781 - 4783,0,0,0,0,0,1,0,1,2023-08-10T14:52:22,Ethnicity/Identitarian/Nationalism_PRED,Hate,Mainstream News,Mainstream News
64V8hWs8eOc,4784 - 4798,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
66_2LHEzSSQ,5019 - 5022,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
66cnZ2bbPzM,4799 - 5018,1,1,1,0,0,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
672ZNQLQM7Q,5023 - 5025,0,1,1,0,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender_PRED",Hate,AntiSJW,AntiSJW
69-RncI_A3U,5026 - 5027,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
69gn_bbhUqA,5028 - 5050,0,1,0,0,0,1,0,2,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,WhiteIdentitarian,White Identitarian
69pJkYFuQTc,5051 - 5145,0,1,0,0,0,1,0,2,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,Conspiracy|WhiteIdentitarian,White Identitarian
6A2w8HmL-Pk,5146 - 5171,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,AntiSJW|LGBT,LGBT
6A9yh15vbrM,6052 - 6056,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
6CDu4Gvn-6Q,5220 - 5220,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|LGBT,LGBT
6Dhrk7QMau0,5221 - 5237,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,AntiSJW,AntiSJW
6DrAdY7ZcpA,5260 - 5270,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,AntiSJW,AntiSJW
6EBdYvj2fxw,5271 - 5271,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
6FIaPufrVR0,5286 - 5290,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
6HstZQFUgkc,5367 - 5368,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
6JUaK_bhuT8,5463 - 5465,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
6L9eIkNKgpA,5466 - 5627,1,1,0,1,0,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
6Lfq1UH0E1c,5628 - 5632,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
6LowAJzgeyA,5633 - 5633,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
6M7OeahBdqE,5634 - 5646,0,1,0,0,0,1,0,2,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,AntiSJW|PartisanRight,AntiSJW
6ORx4ADZCCU,5710 - 5714,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Black|SocialJustice,Social Justice
6PstyI4kLOI,5715 - 5741,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
6QZKTe9Jhxg,5743 - 5768,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
6SJtQlndb7M,5787 - 5793,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
6SRvJ7o0-Lk,5890 - 5890,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
6TM2iJX9sf4,5891 - 5891,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
